45	44	48	4	22	17	49	33	12	21	39	37	30	28	31	50	32	10	16	22	11	5	24	40	45	1	4	27	33	42	
46	37	16	48	39	30	42	11	16	9	43	4	50	46	31	36	30	7	10	14	19	45	42	3	26	34	50	5	6	22	
46	8	39	40	5	45	45	11	14	50	10	47	13	40	10	48	30	25	12	31	28	33	28	25	30	42	16	9	29	27	
34	17	39	23	18	39	26	20	42	14	3	45	6	32	6	40	8	44	39	11	48	44	21	16	10	32	7	36	25	29	
42	2	19	17	40	9	18	49	44	5	19	4	18	19	22	33	10	37	46	5	27	25	40	35	41	14	41	41	10	19	
31	10	6	35	12	19	27	45	3	21	1	12	28	9	48	1	9	35	46	13	1	6	46	1	10	40	26	36	21	36	
48	17	13	10	40	1	41	46	49	17	17	43	6	47	23	10	29	7	32	22	2	40	6	18	5	50	9	17	40	22	
35	33	32	29	37	29	32	49	40	49	45	29	6	28	6	32	45	46	48	14	19	20	3	20	45	8	32	15	10	25	
1	49	34	17	30	42	41	12	10	45	18	4	14	38	22	50	48	31	29	44	8	39	45	4	25	43	18	49	50	7	
45	17	35	1	25	15	22	29	1	11	15	11	35	42	10	34	50	13	12	1	19	5	50	42	33	24	19	7	25	13	
19	24	11	46	45	44	18	42	7	11	2	17	13	3	11	1	48	31	22	3	14	43	47	5	33	46	36	50	14	41	
20	7	26	37	37	50	11	14	30	10	43	3	3	6	14	39	34	36	5	39	41	33	27	22	41	46	16	38	24	33	
40	2	43	5	39	20	17	50	36	45	18	48	30	13	16	20	12	17	28	37	6	45	36	46	10	21	12	20	32	46	
3	33	34	24	12	36	46	35	26	23	25	41	9	9	17	44	20	8	1	18	35	24	41	35	10	25	31	3	4	42	
8	50	2	8	15	9	32	2	3	41	7	38	13	19	19	20	34	9	20	40	49	34	37	38	7	43	44	38	13	40	
27	33	31	26	45	48	38	22	42	23	42	49	16	34	4	28	7	16	22	20	38	7	38	16	25	38	47	36	35	1	
27	14	33	27	47	5	28	29	37	47	22	11	28	40	46	20	32	32	18	1	21	35	19	5	12	47	4	41	23	9	
24	15	14	7	33	45	25	37	5	16	32	47	40	37	44	23	15	10	4	31	47	28	29	19	30	17	49	49	1	7	
2	34	34	46	21	3	2	6	41	14	18	11	23	48	4	5	5	11	45	48	42	46	8	8	44	11	32	26	20	28	
15	46	26	20	47	16	35	11	11	43	42	27	17	28	31	3	39	23	29	38	23	28	21	28	31	5	8	6	29	29	
9	12	18	45	33	9	38	11	38	21	5	40	29	32	15	19	6	22	45	49	20	5	30	11	9	35	47	35	42	38	
43	11	30	13	47	18	34	20	31	47	22	3	41	12	6	7	6	16	17	1	48	49	3	5	47	37	38	11	18	40	
41	11	21	7	39	25	3	6	5	41	11	37	44	39	5	38	10	48	38	46	33	20	18	48	7	17	42	27	48	22	
